item_name,item_brand,item_quantity,return_quantity,return_rate
wrist bag,Puma,1,1.0,1.0
toy,Prism,3,3.0,1.0
dress,George Hogg,1,1.0,1.0
hand bag,Fossil,1,1.0,1.0
room odor,Prism,2,2.0,1.0
hiking shoes,Prism,2,2.0,1.0
skirt,Benetton,1,1.0,1.0
perfume set,Dkny,1,1.0,1.0
sandals,Divarese,1,1.0,1.0
backpack,Love Moschino,1,1.0,1.0
hiking shoes,Aeropostale,3,3.0,1.0
sneakers,Prism,3,3.0,1.0
cleansing oil,Bobbi Brown,1,1.0,1.0
hat,Prism,15,15.0,1.0
vest,Nautica,1,1.0,1.0
invıctus edt 100 ml + deo150 perfume set,Paco Rabanne,2,2.0,1.0
trousers,Helly Hansen,1,1.0,1.0
wallet,Fossil,2,2.0,1.0
gentlemen only absolute edp 100 ml men perfume,Givenchy,1,1.0,1.0
crop top,Pierre Cardin,1,1.0,1.0
sweatshirt,Dockers,2,2.0,1.0
fame edp 80 ml perfume,Paco Rabanne,1,1.0,1.0
blusher,Lancome,1,1.0,1.0
backpack,National Geographic,2,2.0,1.0
sweatshirt,National Geographic,1,1.0,1.0
cardigan,U.S. Polo Assn.,1,1.0,1.0
joggers,Under Armour,1,1.0,1.0
shorts,National Geographic,1,1.0,1.0
hat,Reebok,1,1.0,1.0
short-sleeved shirt,Jack & Jones,1,1.0,1.0
coat,Salomon,1,1.0,1.0
blouse,Lee Cooper,1,1.0,1.0
glass,Prism,1,1.0,1.0
joggers,adidas,3,3.0,1.0
skirt,U.S. Polo Assn.,1,1.0,1.0
t-shirt,Prism,7,7.0,1.0
t-shirt,National Geographic,6,6.0,1.0
raincoat,Nike,1,1.0,1.0
jumpsuit,Benetton,1,1.0,1.0
hat,Columbia,1,1.0,1.0
shorts,Prism,1,1.0,1.0
sneakers,Hummel,2,2.0,1.0
lifestyle shoes,Hummel,3,3.0,1.0
heeled boots,Pierre Cardin,1,1.0,1.0
joggers,Calvin Klein,1,1.0,1.0
hoodie,National Geographic,4,4.0,1.0
trousers,U.S. Polo Assn.,1,1.0,1.0
jumper,Lee,1,1.0,1.0
backpack,Hummel,2,2.0,1.0
lifestyle shoes,George Hogg,1,1.0,1.0
waist bag,Calvin Klein,1,1.0,1.0
sweatshirt,adidas,3,3.0,1.0
ck everyone edp 100 ml perfume,Calvin Klein,3,3.0,1.0
sneakers,Desigual,1,1.0,1.0
outdoor shoes,The North Face,3,3.0,1.0
jersey,Puma,2,2.0,1.0
pan,Zwilling,1,1.0,1.0
cutlery sets,Prism,2,2.0,1.0
cardigan,Lee Cooper,1,1.0,1.0
hobo bag,Tommy Hilfiger,1,1.0,1.0
powder,La Mer,1,1.0,1.0
boots,National Geographic,1,1.0,1.0
sports bra,Hummel,1,1.0,1.0
lifestyle shoes,Puma,1,1.0,1.0
outdoor shoes,adidas,1,1.0,1.0
black orchid edp 50 ml + blackorchıd travel spray 10 ml,Tom Ford,1,1.0,1.0
card sleeve,Prism,1,1.0,1.0
polo shirt,Dockers,2,2.0,1.0
sandals,Benetton,2,2.0,1.0
snow bootss,Prism,2,2.0,1.0
eye pencil,Clinique,1,1.0,1.0
hooded jacket,Calvin Klein,1,1.0,1.0
eros edp men perfume set ( 100 ml edp + 10 ml edp ),Versace,1,1.0,1.0
sandals,Birkenstock,1,1.0,1.0
backpack,Desigual,1,1.0,1.0
makeup set,Estee Lauder,4,4.0,1.0
hiking shoes,New Balance,1,1.0,1.0
plate,Prism,16,16.0,1.0
tank top,New Balance,1,1.0,1.0
jumper,Prism,1,1.0,1.0
polo shirt,Prism,1,1.0,1.0
cardigan,Prism,3,3.0,1.0
backpack,Aeropostale,1,1.0,1.0
cardigan,U.S. Polo Assn.,2,2.0,1.0
boots,U.S. Polo Assn.,1,1.0,1.0
puffer vest,U.S. Polo Assn.,1,1.0,1.0
t-shirt,Columbia,1,1.0,1.0
coat,Helly Hansen,1,1.0,1.0
hoodie,Skechers,1,1.0,1.0
duvet cover set,Prism,1,1.0,1.0
bed sheet,Prism,1,1.0,1.0
sweatshirt,Guess,1,1.0,1.0
outdoor shoes,Camper,1,1.0,1.0
leggings,Puma,1,1.0,1.0
swimsuit,Levis,1,1.0,1.0
hand bag,Nike,4,4.0,1.0
home accessories,Prism,1,1.0,1.0
deodorant,Paco Rabanne,2,2.0,1.0
facial cleanser,Clinique,1,1.0,1.0
puffer vest,Timberland,1,1.0,1.0
eye cream,Clinique,3,3.0,1.0
coat,Vans,1,1.0,1.0
jumpsuit,Desigual,1,1.0,1.0
keyring,Prism,30,30.0,1.0
boot,Tommy Hilfiger,2,2.0,1.0
brow liner,Estee Lauder,1,1.0,1.0
postman bag,Dkny,2,2.0,1.0
watch,Lacoste,1,1.0,1.0
barbecue,Prism,1,1.0,1.0
bowl,Prism,3,3.0,1.0
swim shorts,Reebok,1,1.0,1.0
sunglasses,Hugo Boss,1,1.0,1.0
hanger,Prism,1,1.0,1.0
eye pencil,Shiseido,1,1.0,1.0
t-shirt,Prism,4,4.0,1.0
trousers,National Geographic,2,2.0,1.0
snow bootss,Benetton,2,2.0,1.0
lifestyle shoes,adidas,3,3.0,1.0
blouse,Levis,1,1.0,1.0
polo shirt,Helly Hansen,1,1.0,1.0
t-shirt,Asics,1,1.0,1.0
trousers,U.S. Polo Assn.,4,4.0,1.0
idylle eau de parfum 75 ml,Guerlain,1,1.0,1.0
candle holder,Prism,1,1.0,1.0
t-shirt,Converse,2,2.0,1.0
football,Nike,1,1.0,1.0
lifestyle shoes,Nike,7,7.0,1.0
bikini,Prism,2,2.0,1.0
swimsuit,Calvin Klein,1,1.0,1.0
lamp,Prism,2,2.0,1.0
hat,National Geographic,2,2.0,1.0
eros 200 ml perfume,Versace,3,3.0,1.0
tie,Prism,1,1.0,1.0
makeup set,Bobbi Brown,1,1.0,1.0
sweatshirt,Billabong,1,1.0,1.0
bag accessories,Tommy Hilfiger,1,1.0,1.0
raincoat,Puma,1,1.0,1.0
short-sleeved shirt,U.S. Polo Assn.,2,2.0,1.0
shoe cleaning set,Prism,2,2.0,1.0
edp 40 ml women perfume,Dior,1,1.0,1.0
juicer,Smeg,1,1.0,1.0
vest,Reebok,1,1.0,1.0
backpack,Desigual,2,2.0,1.0
mascara,Estee Lauder,4,4.0,1.0
moisturiser,Lancome,2,2.0,1.0
shoulder bag,Puma,1,1.0,1.0
shaver,Philips,3,3.0,1.0
swim shorts,Skechers,2,2.0,1.0
card holder,Prism,1,1.0,1.0
gentleman edt 60 ml men perfume,Givenchy,1,1.0,1.0
beanie,Benetton,1,1.0,1.0
sea shoes,Salomon,1,1.0,1.0
boxer,U.S. Polo Assn.,1,1.0,1.0
swim shorts,Nike,1,1.0,1.0
helmet,Armani Exchange,1,1.0,1.0
socks,Hummel,2,2.0,1.0
coat,National Geographic,2,2.0,1.0
shoulder bag,Guess,1,1.0,1.0
shorts,Aeropostale,1,1.0,1.0
hoodie,adidas,1,1.0,1.0
sneakers,Skechers,2,2.0,1.0
polo shirt,Columbia,2,2.0,1.0
briefs,Prism,3,3.0,1.0
hoodie,Reebok,1,1.0,1.0
hiking shoes,Hummel,1,1.0,1.0
jacket,Reebok,2,2.0,1.0
face cream,Estee Lauder,1,1.0,1.0
hiking shoes,Nike,5,5.0,1.0
shorts,Skechers,1,1.0,1.0
jersey,adidas,2,2.0,1.0
tank top,adidas,2,2.0,1.0
boot,Calvin Klein,1,1.0,1.0
hat,U.S. Polo Assn.,1,1.0,1.0
runner,Prism,12,12.0,1.0
hoodie,Tommy Hilfiger,1,1.0,1.0
cross body bag,Love Moschino,1,1.0,1.0
slippers,Reebok,1,1.0,1.0
facial cleanser,Clarins,3,3.0,1.0
vest,Guess,1,1.0,1.0
cutting board,Prism,1,1.0,1.0
hair straightener,Philips,2,2.0,1.0
briefs,Nike,2,2.0,1.0
blouse,National Geographic,1,1.0,1.0
ocean edt 150 ml perfume,Prada,1,1.0,1.0
socks,Nautica,1,1.0,1.0
baby bib,Prism,1,1.0,1.0
jumper,U.S. Polo Assn.,9,9.0,1.0
jeans,U.S. Polo Assn.,2,2.0,1.0
sweatshirt,Puma,2,2.0,1.0
joggers,Nike,1,1.0,1.0
polo shirt,U.S. Polo Assn.,2,2.0,1.0
hand bag,Calvin Klein,1,1.0,1.0
sexy amber edp 185 ml women perfume,Michael Kors,1,1.0,1.0
leggings,Hummel,1,1.0,1.0
moisturiser,Lancaster,1,1.0,1.0
outdoor shoes,Timberland,1,1.0,1.0
running shoes,Reebok,4,4.0,1.0
bikini,Calvin Klein,1,1.0,1.0
t-shirt,Converse,1,1.0,1.0
postman bag,Aeropostale,1,1.0,1.0
joggers,Columbia,1,1.0,1.0
polo shirt,Lee,2,2.0,1.0
clutch,Pierre Cardin,1,1.0,1.0
t-shirt,Pierre Cardin,2,2.0,1.0
sports bra,Nike,2,2.0,1.0
makeup bag,Clinique,1,1.0,1.0
he edt 50 ml men perfume,Armani,1,1.0,1.0
cross body bag,Pierre Cardin,1,1.0,1.0
hoodie,Reebok,2,2.0,1.0
eye makeup remover,Clinique,1,1.0,1.0
swim shorts,Vans,1,1.0,1.0
t-shirt,Pierre Cardin,4,4.0,1.0
bikini,Calvin Klein,2,2.0,1.0
gınza murasaki eau de parfum 90 ml,Shiseido,1,1.0,1.0
capri pants,Pierre Cardin,1,1.0,1.0
crop top,adidas,3,3.0,1.0
snow bootss,Helly Hansen,1,1.0,1.0
gorgeous! 100 ml edp set,Michael Kors,1,1.0,1.0
undershirt,Versace Jeans,1,1.0,1.0
beach bag,Prism,2,2.0,1.0
gloves,Prism,1,1.0,1.0
socks,Puma,1,1.0,1.0
leggings,Reebok,1,1.0,1.0
coat,Jack & Jones,2,2.0,1.0
wrist bag,Reebok,1,1.0,1.0
running shoes,Under Armour,1,1.0,1.0
tank top,Nike,1,1.0,1.0
raincoat,Columbia,1,1.0,1.0
powder,Clinique,1,1.0,1.0
flipflops,Aeropostale,1,1.0,1.0
shoulder bag,U.S. Polo Assn.,2,2.0,1.0
code edp perfume 110 ml,Armani,2,2.0,1.0
beanie,National Geographic,3,3.0,1.0
trousers,Benetton,1,1.0,1.0
laundry basket,Prism,3,3.0,1.0
snow bootss,Prism,1,1.0,1.0
seductive for women edt 75 ml perfume,Guess,2,2.0,1.0
boot,Aeropostale,1,1.0,1.0
outdoor boots,Merrell,1,1.0,1.0
watch,Michael Kors,1,1.0,1.0
face cream,Shiseido,1,1.0,1.0
hat,Guess,1,1.0,1.0
tank top,Calvin Klein,1,1.0,1.0
socks,Salomon,2,2.0,1.0
sports bag,Hummel,1,1.0,1.0
socks,Jack & Jones,3,3.0,1.0
eye cream,Estee Lauder,4,4.0,1.0
skirt,Tommy Jeans,1,1.0,1.0
foundation,Bobbi Brown,3,3.0,1.0
sweatshirt,Quiksilver,2,2.0,1.0
tie,Pierre Cardin,1,1.0,1.0
deodorant,Burberry,3,3.0,1.0
candle holder,Prism,5,5.0,1.0
shorts,Asics,1,1.0,1.0
jeans,Armani Exchange,1,1.0,1.0
t-shirt,adidas,1,1.0,1.0
boots,Aeropostale,1,1.0,1.0
joggers,Jack & Jones,2,2.0,1.0
joggers,Quiksilver,1,1.0,1.0
denim jacket,Levis,2,2.0,1.0
t-shirt,Tommy Hilfiger,1,1.0,1.0
eye cream,Lancome,1,1.0,1.0
earrings,Swarovski,1,1.0,1.0
backpack,Nike,2,2.0,1.0
hat,Under Armour,1,1.0,1.0
running shoes,adidas,3,3.0,1.0
hoodie,Nautica,1,1.0,1.0
nail polish,Pierre Cardin,2,2.0,1.0
outdoor shoes,Benetton,2,2.0,1.0
swim shorts,Timberland,1,1.0,1.0
puffer coat,National Geographic,1,1.0,1.0
puffer coat,Guess,1,1.0,1.0
slippers,Calvin Klein,2,2.0,1.0
sandals,The North Face,3,3.0,1.0
slip,Calvin Klein,2,2.0,1.0
skin care set,La Mer,1,1.0,1.0
slippers,Skechers,2,2.0,1.0
dress shoes,Pierre Cardin,2,2.0,1.0
swimsuit,Benetton,1,1.0,1.0
shirt,Aeropostale,5,5.0,1.0
perfume set,Hugo Boss,1,1.0,1.0
bodysuit,U.S. Polo Assn.,1,1.0,1.0
wellies,Guess,1,1.0,1.0
my way edp florale 150 ml refill perfume,Armani,1,1.0,1.0
bikini,Desigual,1,1.0,1.0
perfume,Lancome,2,2.0,1.0
bathrobe,Prism,1,1.0,1.0
boot,Nike,1,1.0,1.0
shoelace,Under Armour,1,1.0,1.0
coat,Timberland,1,1.0,1.0
trousers,Skechers,1,1.0,1.0
beach towel,Tommy Hilfiger,1,1.0,1.0
blouse,Prism,2,2.0,1.0
jumper,National Geographic,1,1.0,1.0
outdoor boots,National Geographic,2,2.0,1.0
perfume,Burberry,2,2.0,1.0
trousers,Columbia,1,1.0,1.0
coat,Quiksilver,1,1.0,1.0
boottled edt 200 ml men perfume,Hugo Boss,2,2.0,1.0
swimsuit,Prism,1,1.0,1.0
shoulder bag,Calvin Klein,1,1.0,1.0
short-sleeved shirt,Pierre Cardin,1,1.0,1.0
socks,U.S. Polo Assn.,4,4.0,1.0
boots,U.S. Polo Assn.,2,2.0,1.0
lipstick,Estee Lauder,1,1.0,1.0
basketball shoes,Nike,2,2.0,1.0
capri pants,U.S. Polo Assn.,1,1.0,1.0
outdoor shoes,Reebok,2,2.0,1.0
puffer coat,Calvin Klein,1,1.0,1.0
flipflops,adidas,2,2.0,1.0
necklace,Swarovski,2,2.0,1.0
outdoor shoes,Nike,3,3.0,1.0
facial cleanser,Shiseido,1,1.0,1.0
leggings,U.S. Polo Assn.,1,1.0,1.0
training shoes,Under Armour,3,3.0,1.0
skirt,adidas,1,1.0,1.0
hand bag,Prism,2,2.0,1.0
hoodie,Benetton,2,2.0,1.0
guılty pour homme edp 90 ml,Gucci,1,1.0,1.0
moisturiser,Yves Saint Laurent,1,1.0,1.0
backpack,Tommy Hilfiger,5,5.0,1.0
tommy now them 100 ml,Tommy Hilfiger,1,1.0,1.0
concealer,Dior,1,1.0,1.0
eyeshadow,Clarins,1,1.0,1.0
coffee machine,Delonghi,2,2.0,1.0
k by edt 100 ml + aftershave balm 50 ml + travel spray 10 ml perfume set,Dolce&Gabbana,1,1.0,1.0
sneakers,Vans,1,1.0,1.0
sports bra,The North Face,1,1.0,1.0
pyjama set,Prism,2,2.0,1.0
lifestyle shoes,Benetton,1,1.0,1.0
jacket,Prism,1,1.0,1.0
coat,Aeropostale,1,1.0,1.0
sweatshirt,Puma,1,1.0,1.0
shoulder bag,Tommy Hilfiger,1,1.0,1.0
tommy girl edt 200 ml women perfume,Tommy Hilfiger,3,3.0,1.0
dress shoes,Hush Puppies,1,1.0,1.0
coat,Under Armour,1,1.0,1.0
shorts,U.S. Polo Assn.,2,2.0,1.0
shorts,Calvin Klein,1,1.0,1.0
football,Nike,6,6.0,1.0
clutch,Divarese,1,1.0,1.0
jacket,George Hogg,1,1.0,1.0
sneaker,Calvin Klein,1,1.0,1.0
bby her london dream edp 100 ml,Burberry,1,1.0,1.0
brow liner,Lancome,1,1.0,1.0
sports bra,Reebok,2,2.0,1.0
vest,U.S. Polo Assn.,2,2.0,1.0
hoodie,Prism,5,5.0,1.0
sea shoes,Merrell,1,1.0,1.0
shirt,Lee Cooper,2,2.0,1.0
sweatshirt,Tommy Jeans,2,2.0,1.0
wrist bag,Prism,2,2.0,1.0
tote bag,Armani Exchange,1,1.0,1.0
sandals,Love Moschino,1,1.0,1.0
boots,New Balance,1,1.0,1.0
scarf,George Hogg,1,1.0,1.0
swimsuit,Reebok,1,1.0,1.0
shorts,Prism,2,2.0,1.0
blanket,Prism,1,1.0,1.0
leggings,National Geographic,2,2.0,1.0
jacket,Levis,1,1.0,1.0
boottled edt 200 ml men perfume,Hugo Boss,1,1.0,1.0
wrist bag,Prism,1,1.0,1.0
joggers,Reebok,1,1.0,1.0
leggings,Prism,2,2.0,1.0
shoulder bag,Pierre Cardin,1,1.0,1.0
jumper,Calvin Klein,1,1.0,1.0
coat,Levis,5,5.0,1.0
denim jacket,Wrangler,2,2.0,1.0
denim jacket,Wrangler,1,1.0,1.0
hat,Nike,2,2.0,1.0
boots,George Hogg,1,1.0,1.0
waist bag,Fossil,1,1.0,1.0
shirt,Jack Wolfskin,1,1.0,1.0
sweatshirt,Levis,6,6.0,1.0
k by 150 ml edt perfume,Dolce&Gabbana,1,1.0,1.0
t-shirt,National Geographic,3,3.0,1.0
flipflops,Timberland,1,1.0,1.0
flipflops,Armani Exchange,1,1.0,1.0
gloves,Nike,1,1.0,1.0
beanie,Jack & Jones,1,1.0,1.0
joggers,Nautica,1,1.0,1.0
concealer,Bobbi Brown,2,2.0,1.0
vest,Levis,1,1.0,1.0
wallet,Guess,2,2.0,1.0
t-shirt,Karl Lagerfeld,1,1.0,1.0
polo shirt,Benetton,1,1.0,1.0
outdoor shoes,National Geographic,3,3.0,1.0
running shoes,Nike,2,2.0,1.0
boots,Guess,1,1.0,1.0
puffer vest,Columbia,1,1.0,1.0
suitcase,Pierre Cardin,1,1.0,1.0
boxers,Jack & Jones,2,2.0,1.0
shoehorn,Prism,1,1.0,1.0
wall decor,Prism,2,2.0,1.0
hand bag,Nike,2,2.0,1.0
shirt,Pierre Cardin,4,4.0,1.0
sweatshirt,Nautica,1,1.0,1.0
serum,Clinique,2,2.0,1.0
beach towel,Aeropostale,2,2.0,1.0
sandals,Pierre Cardin,1,1.0,1.0
concealer,Yves Saint Laurent,1,1.0,1.0
cardigan,U.S. Polo Assn.,5,5.0,1.0
hand bag,Aeropostale,1,1.0,1.0
hoodie,Merrell,1,1.0,1.0
bvlgarı man terrae essence men perfume set (100ml edp + 15ml edp),Bvlgari,1,1.0,1.0
outdoor boots,Keen,1,1.0,1.0
t-shirt,adidas,3,3.0,1.0
deodorant,Dior,3,3.0,1.0
laptop bag,Benetton,1,1.0,1.0
foundation,Clarins,1,1.0,1.0
slippers,Prism,1,1.0,1.0
jumper,Benetton,2,2.0,1.0
perfume,Armani,1,1.0,1.0
body mist,Guess,1,1.0,1.0
swim shorts,Columbia,1,1.0,1.0
beanie,Prism,1,1.0,1.0
t-shirt,Levis,6,6.0,1.0
trousers,U.S. Polo Assn.,10,10.0,1.0
la nuıt de l`homme edt 100 ml men perfume set,Yves Saint Laurent,1,1.0,1.0
runner,Prism,6,6.0,1.0
skin care set,Clinique,2,2.0,1.0
boxers,Aeropostale,1,1.0,1.0
shorts,Lee,1,1.0,1.0
puffer vest,Aeropostale,1,1.0,1.0
boots,Nike,1,1.0,1.0
boot,Keen,1,1.0,1.0
olympea solar edp intense 50 ml perfume,Paco Rabanne,1,1.0,1.0
face cream,Clarins,1,1.0,1.0
windbreaker,Calvin Klein,1,1.0,1.0
coffee grinder,Delonghi,1,1.0,1.0
classic shoes,George Hogg,1,1.0,1.0
t-shirt,Prism,2,2.0,1.0
joggers,National Geographic,3,3.0,1.0
pyjama set,U.S. Polo Assn.,1,1.0,1.0
hoodie,U.S. Polo Assn.,2,2.0,1.0
dress,Levis,1,1.0,1.0
boots,Benetton,1,1.0,1.0
trousers,U.S. Polo Assn.,2,2.0,1.0
serum,Estee Lauder,3,3.0,1.0
coat,Guess,1,1.0,1.0
sneakers,Ugg,1,1.0,1.0
pillow,Prism,3,3.0,1.0
leggings,Guess,1,1.0,1.0
thermos flask,Prism,4,4.0,1.0
boxers,Aeropostale,2,2.0,1.0
sleeveless,Benetton,1,1.0,1.0
invıctus platınum edp 100 ml perfume,Paco Rabanne,1,1.0,1.0
jersey,adidas,4,4.0,1.0
waist bag,Calvin Klein,2,2.0,1.0
concealer,Shiseido,1,1.0,1.0
t-shirt,Levis,5,5.0,1.0
raincoat,Prism,2,2.0,1.0
perfume,Paco Rabanne,2,2.0,1.0
belt,Prism,2,2.0,1.0
lifestyle shoes,Calvin Klein,1,1.0,1.0
polo shirt,Pierre Cardin,2,2.0,1.0
capri pants,adidas,1,1.0,1.0
deodorant,Pierre Cardin,2,2.0,1.0
denim jacket,Karl Lagerfeld,2,2.0,1.0
leggings,Calvin Klein,2,2.0,1.0
shorts,Salomon,1,1.0,1.0
vest,George Hogg,1,1.0,1.0
socks,National Geographic,2,2.0,1.0
thermos flask,National Geographic,3,3.0,1.0
jumper,Levis,1,1.0,1.0
sneakers,National Geographic,1,1.0,1.0
sweatshirt,Calvin Klein,1,1.0,1.0
boots,Camper,1,1.0,1.0
shorts,Pierre Cardin,1,1.0,1.0
jumpsuit,Prism,1,1.0,1.0
espadrille,Calvin Klein,1,1.0,1.0
wonderlust 100 ml edp set,Michael Kors,1,1.0,1.0
football shoes,Nike,1,1.0,1.0
crop top,Prism,1,1.0,1.0
code profumo 200 ml men perfume,Armani,1,1.0,1.0
goalkeeper gloves,Nike,6,6.0,1.0
leggings,Aeropostale,2,2.0,1.0
shorts,Prism,5,5.0,1.0
slippers,Hush Puppies,1,1.0,1.0
dress,Desigual,1,1.0,1.0
outdoor boots,Columbia,1,1.0,1.0
notebook,Prism,2,2.0,1.0
hat,Hummel,2,2.0,1.0
jeans,Wrangler,3,3.0,1.0
sneakers,Prism,5,5.0,1.0
boxers,Tommy Hilfiger,2,2.0,1.0
sneaker,U.S. Polo Assn.,1,1.0,1.0
foundation,Clinique,1,1.0,1.0
postman bag,Lancaster,1,1.0,1.0
sweatshirt,Aeropostale,1,1.0,1.0
sweatshirt,Pierre Cardin,1,1.0,1.0
trousers,Dockers,1,1.0,1.0
boots,Merrell,1,1.0,1.0
slippers,Guess,1,1.0,1.0
jacket,Puma,1,1.0,1.0
shirt,National Geographic,2,2.0,1.0
snow bootss,Pierre Cardin,1,1.0,1.0
jeans,George Hogg,1,1.0,1.0
tennis shoes,Nike,1,1.0,1.0
slip,Prism,2,2.0,1.0
briefs,Prism,1,1.0,1.0
joggers,Pierre Cardin,1,1.0,1.0
deodorant,Givenchy,1,1.0,1.0
dress,Levis,2,2.0,1.0
beanie,George Hogg,1,1.0,1.0
notebook,Prism,1,1.0,1.0
lipstick,Pierre Cardin,1,1.0,1.0
football,Puma,3,3.0,1.0
shirt,Columbia,2,2.0,1.0
trousers,Under Armour,2,2.0,1.0
perfume set,Armani,2,2.0,1.0
jacket,Puma,3,3.0,1.0
lifestyle shoes,Puma,3,3.0,1.0
brow liner,Bobbi Brown,1,1.0,1.0
sneakers,Lee Cooper,1,1.0,1.0
olympea solar edp intense 80 ml perfume,Paco Rabanne,1,1.0,1.0
shawl,Prism,1,1.0,1.0
frame,Prism,6,6.0,1.0
eyeshadow,Pierre Cardin,1,1.0,1.0
nail polish,Tom Ford,1,1.0,1.0
blouse,Calvin Klein,1,1.0,1.0
necklace,Calvin Klein,1,1.0,1.0
shirt,Prism,1,1.0,1.0
lifestyle shoes,Hummel,1,1.0,1.0
hat,adidas,1,1.0,1.0
slippers,Calvin Klein,1,1.0,1.0
coat,Lee Cooper,2,2.0,1.0
dress shoes,Camper,1,1.0,1.0
backpack,Nike,4,4.0,1.0
lipstick,Dior,1,1.0,1.0
nail polish,Dior,1,1.0,1.0
raincoat,Prism,1,1.0,1.0
training shoes,Under Armour,1,1.0,1.0
highlighter,Bobbi Brown,1,1.0,1.0
sweatshirt,Jack Wolfskin,1,1.0,1.0
pillow,Prism,1,1.0,1.0
candle,Prism,1,1.0,1.0
backpack,Puma,3,3.0,1.0
sleeveless,Aeropostale,2,2.0,1.0
sandals,U.S. Polo Assn.,1,1.0,1.0
crop top,adidas,1,1.0,1.0
Extreme Rush 120 ml Edt Parfume,Michael Kors,1,1.0,1.0
eyeshadow,Bobbi Brown,1,1.0,1.0
laptop bag,U.S. Polo Assn.,1,1.0,1.0
sneaker,Karl Lagerfeld,1,1.0,1.0
heeled boots,Timberland,1,1.0,1.0
socks,Jack & Jones,2,2.0,1.0
polo shirt,Levis,3,3.0,1.0
dylan turquoise edt 50 ml womenperfume,Versace,1,1.0,1.0
cushion,Prism,2,2.0,1.0
charm,Swarovski,1,1.0,1.0
polo shirt,Hummel,1,1.0,1.0
eye cream,Dior,3,3.0,1.0
card sleeve,Benetton,1,1.0,1.0
hooded jacket,Converse,1,1.0,1.0
puffer bag,Prism,1,1.0,1.0
cufflink,Calvin Klein,1,1.0,1.0
makeup bag,Pierre Cardin,1,1.0,1.0
bowl,Prism,2,2.0,1.0
sandals,Prism,2,2.0,1.0
belt,U.S. Polo Assn.,1,1.0,1.0
lifestyle shoes,Pierre Cardin,1,1.0,1.0
jeans,Aeropostale,1,1.0,1.0
dress shoes,Prism,1,1.0,1.0
sneakers,Pierre Cardin,1,1.0,1.0
boots,Aeropostale,2,2.0,1.0
wallet,Prism,1,1.0,1.0
polo shirt,Lee Cooper,2,2.0,1.0
eye cream,Lancome,3,3.0,1.0
backpack,Calvin Klein,2,2.0,1.0
coat,Aeropostale,3,3.0,1.0
postman bag,Dkny,1,1.0,1.0
joggers,Under Armour,2,2.0,1.0
shower gel,Tommy Hilfiger,1,1.0,1.0
eyeshadow,Shiseido,1,1.0,1.0
backpack,Armani Exchange,1,1.0,1.0
heeled shoes,Tommy Hilfiger,1,1.0,1.0
tote bag,Levis,1,1.0,1.0
blusher,Dior,1,1.0,1.0
gloves,Pierre Cardin,1,1.0,1.0
bronze goddess edp 50 ml perfume,Estee Lauder,1,1.0,1.0
jumper,U.S. Polo Assn.,1,1.0,1.0
postman bag,Fossil,1,1.0,1.0
shoulder bag,Prism,1,1.0,1.0
hoodie,Levis,2,2.0,1.0
jeans,Lee Cooper,2,2.0,1.0
lifestyle shoes,Vans,1,1.0,1.0
sneakers,Versace Jeans,1,1.0,1.0
slippers,Aeropostale,1,1.0,1.0
hoodie,Prism,2,2.0,1.0
eye cream,Clarins,1,1.0,1.0
training shoes,Reebok,2,2.0,1.0
si edt 50 ml women perfume,Armani,1,1.0,1.0
coat,Nike,2,2.0,1.0
sneakers,Levis,1,1.0,1.0
leggings,Nike,4,4.0,1.0
joggers,Dockers,2,2.0,1.0
hooded jumper,National Geographic,1,1.0,1.0
leggings,Under Armour,1,1.0,1.0
flipflops,Aeropostale,2,2.0,1.0
socks,Aeropostale,1,1.0,1.0
t-shirt,Timberland,1,1.0,1.0
boots,Benetton,2,2.0,1.0
flipflops,Tommy Hilfiger,1,1.0,1.0
boot,Harley Davidson,1,1.0,1.0
joggers,Billabong,1,1.0,1.0
vest,Helly Hansen,1,1.0,1.0
homme new edt 150 ml men perfume,Dior,2,2.0,1.0
boot,Prism,2,2.0,1.0
concealer,Bobbi Brown,1,1.0,1.0
vest,Lee Cooper,1,1.0,1.0
boot,Camper,1,1.0,1.0
slippers,The North Face,1,1.0,1.0
joggers,Prism,1,1.0,1.0
blouse,Aeropostale,1,1.0,1.0
hoodie,Aeropostale,1,1.0,1.0
wellies,Prism,2,2.0,1.0
jumper,Benetton,1,1.0,1.0
coat,Wrangler,1,1.0,1.0
eye cream,Clarins,3,3.0,1.0
belt,Tommy Hilfiger,2,2.0,1.0
boxers,Levis,1,1.0,1.0
trousers,Wrangler,1,1.0,1.0
shaver,Philips,2,2.0,1.0
beautiful magnolia 50 ml edp women perfume,Estee Lauder,1,1.0,1.0
polo shirt,Tommy Hilfiger,1,1.0,1.0
lifestyle shoes,Kappa,1,1.0,1.0
jersey,adidas,1,1.0,1.0
home accessories,Prism,2,2.0,1.0
pot,Prism,2,2.0,1.0
dress shoes,George Hogg,2,2.0,1.0
kitchen utensils,Zwilling,1,1.0,1.0
sneaker,Love Moschino,1,1.0,1.0
socks,Jack & Jones,1,1.0,1.0
gloves,Under Armour,2,2.0,1.0
idole aura eau de perfume 50 ml,Lancome,1,1.0,1.0
ring,Swarovski,2,2.0,1.0
boot,Hush Puppies,1,1.0,1.0
t-shirt,Lee,5,5.0,1.0
swim shorts,adidas,2,2.0,1.0
